ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval
pyumNmhV4_s,30,40,"/m/03lty,/m/04rlf,/m/05r6t,/m/05w3f,/m/06by7,/m/0dl5d","['punk rock', 'male vocal', 'nasal singing', 'electric guitar', 'bass guitar', 'acoustic drums', 'rebellious', 'defiant', 'fast-paced']","This is a punk rock piece. There is a male vocal singing with a nasal singing technique. There is a distorted electric guitar playing the main theme. The bass guitar is playing a simple, repetitive bass line. The acoustic drums are playing a fast-paced skank beat. There is a defiant, rebellious feel to the piece. It could be used in the soundtrack of a high school drama movie or a TV series.",9,True,True
pz8P96myUZk,140,150,"/m/02mscn,/m/04rlf","['contemporary gospel', 'low quality audio', 'country feel', 'female voice', 'guitar fill', 'simple percussion', 'synth', 'bass']",This contemporary gospel song features a female voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. The bass plays the root nots of the chords. An electric guitar plays fills in between lines. The quality of this audio is low and other instruments cannot be easily identified. This song can be played in a Christian movie.,0,False,False
pzm90xLX9HM,450,460,"/m/015vgc,/m/04rlf","['traditional', 'live performance', 'passionate male vocal', 'sustained accordion melody', 'low quality', 'tinny percussive elements', 'passionate background male vocal', 'noisy', 'mono', 'distorted', 'soulful']","The low quality recording features a live performance of a traditional song and it consists of passionate male vocal, alongside passionate background male vocal singing over sustained accordion melody and some tinny percussive elements. Even though it is a bit distorted, mono and noisy, it still sounds soulful.",4,True,True
pzpg2-jYu6k,50,60,"/m/0164x2,/m/04rlf","['pop', 'amateur recording', 'lagging video', 'male voice singing', 'mid range', 'e-bass', 'acoustic guitar', 'saxophone', 'drums', 'medium tempo']",This song contains a male voice singing in the midrange while percussion instruments such a triangle and drums are playing a rhythm along with an e-bass. A baritone saxophone is playing a melody and someone is strumming chords and a melody on an acoustic guitar. This is an amateur recording. You can hear a high frequency tone from the recording and the sound is lagging. This song may be playing on the radio in a small village.,6,False,False
q-86OQ3HZ4o,30,40,"/m/02p0sh1,/m/04rlf","['instrumental', 'medium tempo', 'guzheng harmony', 'soothing', 'calming', 'meditative', 'mellifluous', 'euphonious', 'chinese instruments', 'chinese string instruments', 'chinese instrumental music', 'chinese harp', 'chimes lute', 'dreamy', 'enchanting', 'mesmerising', 'violins', 'pipa']","This music is a mesmerising Chinese instrumental. The tempo is medium with a melodious Chinese harp or Guzheng with rhythmic pipa, violin harmony and Chinese percussion instruments. The music is soft, soothing, calming, ethereal, meditative, mellifluous,euphonious and enchanting.",7,False,False
q-sJu8CoZts,50,60,"/m/018j2,/m/01lyv,/m/04rlf,/m/04szw,/m/074ft,/m/0gg8l","['male vocalist', 'fast tempo', 'country music', 'lively vocals', 'lively backup', 'banjo', 'cello', 'auto harp', 'fiddle', 'acoustic guitar', 'country music', 'country folk music', 'vocalisation', 'high energy', 'fun', 'merry', 'cheerful', 'live performance', 'concert', 'live audience', 'enthusiastic', 'animated', 'regional music']","A male vocalist sings this high energy Country Song. The tempo is fast with animated Banjo, fiddle, auto harp, acoustic guitar and cello. The song is cheerful, happy, enthusiastic, fervent, pulsating, buoyant and animated with vocalising and backup. This song is a spirited Country Folk Song.",7,False,False
q4PfLl3JVfg,30,40,"/m/04rlf,/m/0fd3y,/m/0m0jc","['ambient music', 'wide synth pad melody', 'wide smooth sustained pad chord', 'relaxing', 'spacey', 'calming', 'hypnotic']","The Ambient song features a wide synth pad melody and wide smooth, sustained pad chord playing together. It sounds very relaxing, calming and hypnotic - it kind of makes you sleepy.",4,False,True
q6GBCmLxNIk,30,40,"/m/02qmj0d,/m/05pd6","['first violin solo', 'string section', 'opera hall', 'great composers', 'beautiful music', 'legendary violinists', 'tense', 'eerie', 'philharmonic orchestra', 'conductor', 'cellos', 'violas', 'violins', 'lead melody', 'instrumental music', 'string orchestra', 'western classical music', 'vibrato', 'violin virtuoso', 'greta composers', 'melancholic music', 'romantic', 'emotional', 'heartfelt', 'the good life', 'passionate']",The song is an instrumental. The tempo is medium with a string section accompanying the first violin playing a melancholic melody. The song is emotional and melancholic. The song is a classic western classical music piece.,1,False,False
q7U8p-m8J3s,30,40,"/m/02bxd,/m/04rlf","['didgeridoo', 'didgeridoo player', 'live music', 'home music video', 'demonstration', 'aboriginal instruments', 'poor audio quality', 'wood clock percussions', 'instrumental music', 'hand percussions', 'tapping sounds', 'medium tempo', 'percussive horn play', 'groovy rhythm', 'emotional', 'devotional', 'healing', 'forest music']",The song is an instrumental. The tempo is medium with a wood block percussion and a didgeridoo playing percussively. The song is spiritual and emotional in nature. The audio quality is poor.,1,False,False
q7s7C4oNlFo,30,40,"/m/02mscn,/m/04rlf","['intuitive folk', 'neo-folk', 'female vocal', 'harmonic singing', 'acoustic guitar', 'simple tune', 'emotional', 'heart-touching', 'mellow']","This is an intuitive folk/neo-folk music piece. There is a female vocalist singing over multiple tracks, one being the minor harmonies of the other. There is an acoustic guitar playing a gentle, simple tune. The atmosphere of this piece is heart-touching. The music could fit very well in the soundtrack of a drama movie or a TV show.",9,True,True
q7sK_xrJz-k,310,320,"/m/0395lw,/m/04rlf,/m/09x0r","['low quality', 'noisy', 'mono', 'flat male vocal', 'stuttering vocal sound effect', 'sustained strings', 'electric guitar melody', 'metallic impact', 'funny']","The low quality recording features a flat male vocal talking over electric guitar melody and sustained strings, with some metallic impact sound and stuttering vocal sound effect. It sounds funny and the recording is noisy and in mono.",4,False,False
q87TmUmVg0Y,130,140,"/m/015lz1,/m/04rlf,/m/06rqw,/m/09x0r","['pop rock', 'live performance', 'male vocals', 'melodic singing', 'piano', 'bass guitar', 'playful', 'joyful', 'upbeat']",This is a live performance of a pop rock music piece. Two male vocals are singing melodically at the same time. There is a piano playing an upbeat melody while the bass guitar plays a simple bass line in the background. The piece has a joyful aura to it. This piece could be used in the soundtrack of a sit-com during the scenes of a character happily walking through the city.,9,False,False
q9DzO_I4dXg,30,40,"/m/01hgjl,/m/01v1d8,/m/02cz_7,/m/04rlf","['dj', 'electronic music', 'turntable', 'scratching', 'electronic drums', 'electric guitar', 'male voice']",This is an electronic music piece performed by a DJ. There is a heavy use of the turntable adding the repeated scratching effect. A male voice sample can be heard alongside the scratching. In the backing track there is an electric guitar playing the melody while a simple electronic drum beat provides the rhythmic background.,9,True,True
q9Gh-zh-5Ig,250,260,"/m/0145m,/m/0164x2,/m/0326g,/m/04rlf","['latin', 'busy percussion', 'brass section', 'piano', 'group male vocals', 'energetic', 'fun', 'fast tempo']","Energetic, fun latin salsa music with a fast tempo that includes busy percussion, a brass section, piano, group male vocals.",8,False,False
q9zAlMM-A9I,80,90,"/m/04rlf,/m/05lls,/m/0ggq0m","['classical music', 'orchestra', 'flutes', 'string section', 'oboes', 'slow tempo', 'dramatic', 'background whispering', 'soft and dreamy', 'amateur recording']","A full orchestra is playing a slow dramatic, emotional and soft composition. In the background whispering can be heard. This is an amateur recording. This song may be playing at a theater dancing ballet.",6,True,True
qAgZ__fk9LY,50,60,"/m/0342h,/m/03_d0,/m/04rlf,/m/04szw,/m/0fx80y","['slow blues song', 'instrumental', 'guitar solo', 'bass', 'simple percussion', '12 bar blues', 'piano', 'slow tempo', 'no voices']",This slow blues song features a solo played on a guitar. The tempo of this song is slow. This is accompanied by percussion playing a simple beat. The bass follows the 12 bar blues pattern. The piano plays chords in the background. The mood of this song is romantic and the pattern played on the guitar is similar to a call-response theme. This song can be played in a bar.,0,True,True
qAr3mFkEvco,30,40,"/m/0145m,/m/0164x2,/m/026z9,/m/04rlf,/m/0glt670","['repetitive excited male vocal', 'energetic drums', 'repetitive cowbell', 'low quality', 'filter mod synth chords', 'fun', 'happy', 'high pitched synth bells melody', 'pop']","The low quality recording features a pop song that contains repetitive, excited male vocals talking over energetic beats, filter mod synth chords, repetitive cowbell and high pitched synth bells melody. It sounds chaotic, fun and happy - like a parody song.",4,True,True
qBe_D8Gg5lA,30,40,"/m/0192l,/m/085jw","['bagpipers playing', 'army band', 'marching sounds', 'instrumental music', 'crowds cheering', 'ambient crowd noise', 'very poor audio quality', 'distorted sounds', 'high gain noise', 'medium tempo', 'spirited', 'passionate', 'victory march', 'army band', 'bagpipe harmony', 'emotional', 'patriotic music', 'march rhythm']",The song is an instrumental. The bagpipes play together in unison and march to the sounds of crowds cheering and other ambient sounds. The song is patriotic like a victory march. The song has very bad audio quality.,1,False,False
qCUJ-8AlecY,0,10,"/m/01sm1g,/m/07rdhzs,/m/0l14md","['drumline', 'stick trick', 'snare pad', 'rapid playing', 'rudiments']",This is a drumline stick trick recording. A drummer is playing rudiments on a snare pad in an acrobatic manner. There is a rapid procession of single and double strokes. This piece could be sampled for use in beat-making.,9,False,False
qDSvHlHbAqM,60,70,"/m/04rlf,/t/dd00031","['female singer', 'fast tempo', 'country music', 'emotional', 'sentimental', 'reflective lyrics', 'pensive', 'catchy melody', 'emphatic vocals', 'auto harp', 'dog barking sound', 'banjo', 'mandolin', 'fiddle', 'love song', 'country pop', 'country hits', 'regional music', 'dobro', 'resonator']","A female vocalist sings this sweet Country song. The music is fast with lively banjo, mandolin, acoustic guitar , dobro and Auto harp harmony, steady bass and rhythmic drumming . The song is emotional, sentimental, pensive, reflective, with a catchy beat. This song is classic Country Pop.",7,False,False
qDiTICmdUQg,30,40,"/m/03lty,/m/04rlf,/m/05r6t,/m/05rwpb,/m/05w3f,/m/06by7,/m/0dl5d,/m/0dls3","['rock', 'wide electric guitar chords', 'groovy bass guitar', 'doubled flat male vocals', 'energetic cymbals', 'punchy snare', 'heartbeat kick pattern', 'harsh', 'thin', 'hollow', 'aggressive', 'energetic']","The Rock song features a doubled flat male vocals singing over wide electric guitar chords, groovy bass guitar, energetic cymbals, punchy snare hits and heartbeat kick pattern. It lacks low frequencies, therefore it sounds thin, hollow and harsh, but regardless, also energetic and aggressive.",4,True,True
qDjeY72KaSo,30,40,"/m/01lyv,/m/04rlf","['zither', 'chinese', 'plucked string instrument', 'string bending', 'guzheng', 'tremolo picking', 'instrumental cover', 'steady rock beat', 'virtuosity', 'east meets west']","A Chinese zither plucked string instrument, or guzheng covering a popular western song with virtuosity, tremolo picking and string bending over a steady rock beat. East meets west.",8,False,False
